day,time,Volume,open,high,low,close,BUY
2021-05-06,13:41:00,68862,416.7400,416.7600,416.5100,416.5750,0
2021-05-06,13:42:00,59496,416.5750,416.6600,416.5400,416.5600,0
2021-05-06,13:43:00,90648,416.5700,416.8300,416.5000,416.8300,0
2021-05-06,13:44:00,69067,416.8300,416.8900,416.6900,416.7200,0
2021-05-06,13:45:00,57257,416.7300,416.7500,416.5800,416.6800,0
2021-05-06,13:46:00,63534,416.6800,416.6900,416.6000,416.6310,0
2021-05-06,13:47:00,86244,416.6300,416.6300,416.5100,416.5900,0
2021-05-06,13:48:00,70888,416.5800,416.6600,416.5300,416.6190,0
2021-05-06,13:49:00,58882,416.6100,416.7550,416.6100,416.7000,0
2021-05-06,13:50:00,33799,416.6900,416.6900,416.5900,416.6000,0
2021-05-06,13:51:00,45401,416.5900,416.6600,416.5400,416.6000,0
2021-05-06,13:52:00,36818,416.6000,416.6200,416.4400,416.4400,0
2021-05-06,13:53:00,127437,416.4400,416.4500,416.2900,416.3400,0
2021-05-06,13:54:00,85590,416.3400,416.4200,416.2900,416.2900,0
2021-05-06,13:55:00,61624,416.3000,416.4100,416.2950,416.3450,0
2021-05-06,13:56:00,32164,416.3500,416.4100,416.3400,416.3500,0
2021-05-06,13:57:00,64947,416.3500,416.4100,416.3000,416.3000,0
2021-05-06,13:58:00,95163,416.3050,416.3100,416.1900,416.2600,0
2021-05-06,13:59:00,76709,416.2600,416.2900,416.2000,416.2300,0
2021-05-06,14:00:00,123579,416.2300,416.3700,416.2200,416.3200,0
2021-05-06,14:01:00,128249,416.3150,416.3200,416.1900,416.2200,0
2021-05-06,14:02:00,128659,416.2200,416.4100,416.1400,416.3500,0
2021-05-06,14:03:00,94551,416.3300,416.3300,416.2100,416.2850,0
2021-05-06,14:04:00,73898,416.2800,416.3700,416.2200,416.3300,0
2021-05-06,14:05:00,51906,416.3300,416.3350,416.2400,416.2800,0
2021-05-06,14:06:00,56885,416.2900,416.4300,416.2500,416.4100,0
2021-05-06,14:07:00,55492,416.4100,416.5350,416.3600,416.3600,0
2021-05-06,14:08:00,75149,416.3500,416.5100,416.3300,416.4900,0
2021-05-06,14:09:00,27743,416.4800,416.4800,416.4400,416.4800,0
2021-05-06,14:10:00,58225,416.4900,416.5800,416.4600,416.5600,0
2021-05-06,14:11:00,65696,416.5610,416.7800,416.5600,416.7200,0
2021-05-06,14:12:00,473726,416.7300,416.7700,415.7400,416.0200,0
2021-05-06,14:13:00,213623,416.0200,416.4500,415.8609,416.4200,0
2021-05-06,14:14:00,237064,416.4300,416.5600,416.2800,416.5000,0
2021-05-06,14:15:00,208184,416.4800,416.6100,416.3100,416.4600,0
2021-05-06,14:16:00,232968,416.4550,416.5400,416.2400,416.4799,0
2021-05-06,14:17:00,120479,416.4700,416.6200,416.4100,416.4600,0
2021-05-06,14:18:00,64685,416.4500,416.4600,416.2100,416.3100,0
2021-05-06,14:19:00,68822,416.3300,416.5300,416.3300,416.4500,0
2021-05-06,14:20:00,123563,416.4400,416.4400,416.0500,416.0900,0
2021-05-06,14:21:00,128805,416.0900,416.3500,416.0500,416.2500,0
2021-05-06,14:22:00,106427,416.2500,416.4700,416.2200,416.4200,0
2021-05-06,14:23:00,85467,416.4200,416.5500,416.3600,416.5400,0
2021-05-06,14:24:00,131763,416.5400,416.5900,416.3863,416.5900,0
2021-05-06,14:25:00,182554,416.5800,416.6850,416.5600,416.5901,0
2021-05-06,14:26:00,126411,416.5700,416.5700,416.3000,416.3000,0
2021-05-06,14:27:00,112752,416.3000,416.3200,416.1200,416.1400,0
2021-05-06,14:28:00,171651,416.1400,416.2200,415.8050,415.8700,0
2021-05-06,14:29:00,173927,415.8400,416.0800,415.8000,415.9300,0
2021-05-06,14:30:00,132353,415.9400,416.0608,415.8399,415.9600,0
2021-05-06,14:31:00,93434,415.9800,416.1000,415.8600,415.8600,0
2021-05-06,14:32:00,140849,415.8600,415.9400,415.7700,415.8500,0
2021-05-06,14:33:00,144560,415.8500,415.9700,415.7800,415.8600,0
2021-05-06,14:34:00,78906,415.8600,415.9200,415.7600,415.8950,0
2021-05-06,14:35:00,50836,415.8900,415.9100,415.7600,415.7700,0
2021-05-06,14:36:00,90813,415.7750,415.8800,415.7300,415.8400,0
2021-05-06,14:37:00,95367,415.8500,416.0600,415.7650,416.0250,0
2021-05-06,14:38:00,157260,416.0150,416.0600,415.9100,415.9719,0
2021-05-06,14:39:00,100312,415.9700,416.0300,415.8000,415.9100,0
2021-05-06,14:40:00,87853,415.9100,415.9800,415.8601,415.9500,0
2021-05-06,14:41:00,109840,415.9500,416.1300,415.9489,416.0400,0
2021-05-06,14:42:00,63161,416.0300,416.0300,415.8900,415.9600,0
2021-05-06,14:43:00,279244,415.9600,415.9600,415.6600,415.7201,0
2021-05-06,14:44:00,164627,415.7200,415.8400,415.6600,415.7800,0
2021-05-06,14:45:00,185088,415.7800,416.0600,415.7600,415.9600,0
2021-05-06,14:46:00,132142,415.9500,416.1400,415.9100,416.1000,0
2021-05-06,14:47:00,150796,416.1100,416.2800,416.1000,416.1200,0
2021-05-06,14:48:00,112520,416.1300,416.1300,415.9900,416.0801,0
2021-05-06,14:49:00,63514,416.0900,416.1800,416.0400,416.1550,0
2021-05-06,14:50:00,50298,416.1500,416.1900,416.0201,416.0700,0
2021-05-06,14:51:00,103100,416.0600,416.2500,416.0300,416.2500,0
2021-05-06,14:52:00,161255,416.2400,416.4800,416.2200,416.4000,0
2021-05-06,14:53:00,161424,416.3900,416.5400,416.2400,416.3100,0
2021-05-06,14:54:00,67400,416.3250,416.3900,416.2900,416.3400,0
2021-05-06,14:55:00,168966,416.3400,416.5900,416.2900,416.5900,0
2021-05-06,14:56:00,109746,416.5900,416.5900,416.4100,416.4500,0
2021-05-06,14:57:00,122574,416.4500,416.4500,416.2000,416.2100,0
2021-05-06,14:58:00,130928,416.2000,416.3400,416.2000,416.2300,0
2021-05-06,14:59:00,159003,416.2150,416.3400,416.1500,416.1700,0
2021-05-06,15:00:00,81422,416.1700,416.3700,416.1600,416.3400,0
2021-05-06,15:01:00,103502,416.3500,416.4000,416.1600,416.2140,0
2021-05-06,15:02:00,151561,416.2100,416.3500,416.0200,416.0986,0
2021-05-06,15:03:00,65927,416.0900,416.2790,416.0800,416.2790,0
2021-05-06,15:04:00,47437,416.2700,416.3400,416.1600,416.2700,0
2021-05-06,15:05:00,38495,416.2800,416.3100,416.1800,416.2300,0
2021-05-06,15:06:00,44163,416.2300,416.3000,416.1800,416.2284,0
2021-05-06,15:07:00,69020,416.2400,416.2800,416.1700,416.2200,0
2021-05-06,15:08:00,144066,416.2200,416.4200,416.2100,416.3000,0
2021-05-06,15:09:00,75626,416.2800,416.4400,416.2400,416.4100,0
2021-05-06,15:10:00,119252,416.4100,416.4900,416.3900,416.4200,0
2021-05-06,15:11:00,81989,416.4200,416.5100,416.3400,416.4250,0
2021-05-06,15:12:00,259369,416.4200,416.8500,416.4100,416.8400,0
2021-05-06,15:13:00,203357,416.8400,416.9600,416.6400,416.6600,0
2021-05-06,15:14:00,99306,416.6600,416.8699,416.6500,416.7900,0
2021-05-06,15:15:00,120272,416.7900,416.7900,416.6400,416.7300,0
2021-05-06,15:16:00,97429,416.7300,416.8200,416.7200,416.7600,0
2021-05-06,15:17:00,131075,416.7600,416.7950,416.6600,416.6800,0
2021-05-06,15:18:00,374225,416.6900,416.7300,416.4900,416.6300,0
2021-05-06,15:19:00,111027,416.6300,416.7700,416.6300,416.6900,0
2021-05-06,15:20:00,174601,416.7000,416.7200,416.5650,416.6000,0
2021-05-06,15:21:00,108145,416.5900,416.7000,416.5600,416.6300,0
2021-05-06,15:22:00,78450,416.6300,416.6900,416.5100,416.5950,0
2021-05-06,15:23:00,66593,416.6000,416.6100,416.5500,416.6000,0
2021-05-06,15:24:00,74822,416.6000,416.7400,416.5800,416.7100,0
2021-05-06,15:25:00,146845,416.7011,416.7200,416.6450,416.6801,0
2021-05-06,15:26:00,78380,416.6850,416.8000,416.6600,416.7700,0
2021-05-06,15:27:00,125681,416.7700,416.8800,416.7200,416.8650,0
2021-05-06,15:28:00,356712,416.8600,417.1700,416.8400,417.1100,0
2021-05-06,15:29:00,148063,417.1200,417.2100,416.9700,417.0300,0
2021-05-06,15:30:00,136213,417.0300,417.0700,416.9500,417.0000,0
2021-05-06,15:31:00,160887,417.0050,417.2050,416.9900,417.1600,0
2021-05-06,15:32:00,220735,417.1600,417.3400,417.1300,417.3200,0
2021-05-06,15:33:00,123676,417.3250,417.3300,417.1300,417.1400,0
2021-05-06,15:34:00,158723,417.1500,417.2100,417.0500,417.1500,0
2021-05-06,15:35:00,136226,417.1600,417.2700,417.1119,417.1199,0
2021-05-06,15:36:00,112330,417.1200,417.3200,417.0900,417.2800,0
2021-05-06,15:37:00,177901,417.2800,417.4900,417.2700,417.4600,1
2021-05-06,15:38:00,287088,417.4400,417.6800,417.4400,417.6499,1
2021-05-06,15:39:00,217099,417.6400,417.7000,417.6200,417.6800,1
2021-05-06,15:40:00,212903,417.6800,417.8500,417.6600,417.7550,1
2021-05-06,15:41:00,210304,417.7550,417.8800,417.7500,417.7850,1
2021-05-06,15:42:00,155365,417.7800,417.9200,417.7400,417.9200,1
2021-05-06,15:43:00,473737,417.9100,417.9800,417.7200,417.8000,1
2021-05-06,15:44:00,190163,417.7950,417.8800,417.7350,417.7900,0
2021-05-06,15:45:00,206477,417.7800,417.8950,417.7800,417.8500,0
2021-05-06,15:46:00,401527,417.8500,417.8900,417.6511,417.7310,0
2021-05-06,15:47:00,232601,417.7350,417.7900,417.6700,417.7050,0
2021-05-06,15:48:00,199948,417.7050,417.8500,417.7050,417.8400,1
2021-05-06,15:49:00,459539,417.8500,418.0700,417.8500,418.0400,0
2021-05-06,15:50:00,827794,418.0400,418.5000,418.0350,418.3789,0
2021-05-06,15:51:00,927451,418.3750,418.7100,418.3000,418.7000,0
2021-05-06,15:52:00,1460981,418.7000,418.8400,418.1700,418.3400,0
2021-05-06,15:53:00,528804,418.3400,418.4500,418.1700,418.2854,0
2021-05-06,15:54:00,585536,418.2890,418.6200,418.2550,418.5600,1
2021-05-06,15:55:00,908206,418.5600,418.7700,418.4850,418.4987,0
2021-05-06,15:56:00,667156,418.4950,418.7300,418.4700,418.6400,0
2021-05-06,15:57:00,691280,418.6350,418.7900,418.6350,418.7850,0
2021-05-06,15:58:00,789151,418.7850,418.8300,418.7100,418.7600,0
2021-05-06,15:59:00,1839136,418.7600,419.2100,418.7600,419.0800,0
2021-05-07,09:30:00,768252,419.8900,419.9600,419.3000,419.3900,0
2021-05-07,09:31:00,309650,419.3800,419.4150,419.1600,419.2300,0
2021-05-07,09:32:00,400692,419.2300,419.6100,419.1800,419.5900,0
2021-05-07,09:33:00,283228,419.5950,419.7200,419.4400,419.4850,0
2021-05-07,09:34:00,219220,419.4900,419.5800,419.3400,419.5200,0
2021-05-07,09:35:00,402315,419.5200,419.9800,419.4700,419.9000,1
2021-05-07,09:36:00,291934,419.9000,420.3600,419.9000,420.2300,1
2021-05-07,09:37:00,438338,420.2300,420.5000,420.0850,420.4200,0
2021-05-07,09:38:00,231477,420.4300,420.5200,420.2000,420.3200,0
2021-05-07,09:39:00,162976,420.3300,420.3950,420.2300,420.3300,0
2021-05-07,09:40:00,427920,420.3300,420.8000,420.3200,420.4300,1
2021-05-07,09:41:00,313683,420.4300,420.6200,420.2800,420.6000,1
2021-05-07,09:42:00,303954,420.5950,420.6600,420.4300,420.4830,1
2021-05-07,09:43:00,154939,420.4900,420.7200,420.4800,420.5750,1
2021-05-07,09:44:00,279196,420.5600,420.7500,420.4500,420.6814,1
2021-05-07,09:45:00,296295,420.7000,420.9200,420.5300,420.7650,1
2021-05-07,09:46:00,258799,420.7700,421.2000,420.7600,420.8000,1
2021-05-07,09:47:00,250927,420.7900,421.2000,420.7267,420.9200,1
2021-05-07,09:48:00,272346,420.9300,421.1800,420.8800,421.1500,1
2021-05-07,09:49:00,250857,421.1500,421.4400,421.0400,421.3750,0
2021-05-07,09:50:00,173763,421.3800,421.4800,421.2300,421.2600,0
2021-05-07,09:51:00,199555,421.2600,421.3500,421.1000,421.2600,0
2021-05-07,09:52:00,196430,421.2600,421.2700,421.0400,421.1300,0
2021-05-07,09:53:00,134928,421.1300,421.2700,421.0900,421.2400,0
2021-05-07,09:54:00,138731,421.2450,421.2700,420.9400,421.0219,0
2021-05-07,09:55:00,145327,421.0119,421.2100,420.9700,421.0300,0
2021-05-07,09:56:00,129602,421.0300,421.2000,420.9800,421.1401,0
2021-05-07,09:57:00,123622,421.1481,421.2300,420.9900,421.0200,0
2021-05-07,09:58:00,147307,421.0200,421.1000,420.9100,420.9850,0
2021-05-07,09:59:00,185812,420.9801,421.0212,420.8300,420.9500,0
2021-05-07,10:00:00,206225,420.9600,421.3000,420.9500,421.0450,0
2021-05-07,10:01:00,197121,421.0700,421.2800,420.8800,421.2800,0
2021-05-07,10:02:00,203752,421.2750,421.4200,421.2100,421.4019,0
2021-05-07,10:03:00,181280,421.4000,421.5490,421.3400,421.5000,0
2021-05-07,10:04:00,138284,421.5100,421.5500,421.4600,421.5000,0
2021-05-07,10:05:00,125033,421.5000,421.5500,421.4100,421.5250,0
2021-05-07,10:06:00,124567,421.5300,421.6200,421.5200,421.5650,0
2021-05-07,10:07:00,189045,421.5700,421.7400,421.5200,421.7300,1
2021-05-07,10:08:00,253691,421.7200,421.9350,421.6400,421.9000,1
2021-05-07,10:09:00,275290,421.9000,422.0700,421.8950,421.9950,1
2021-05-07,10:10:00,354640,421.9900,422.2400,421.9500,422.1800,1
2021-05-07,10:11:00,178711,422.1800,422.2300,422.0700,422.0700,1
2021-05-07,10:12:00,166679,422.0650,422.2700,422.0400,422.2681,1
2021-05-07,10:13:00,204973,422.2610,422.4300,422.2400,422.4100,0
2021-05-07,10:14:00,208058,422.4102,422.4117,422.2500,422.2600,0
2021-05-07,10:15:00,243617,422.2600,422.4300,422.2550,422.3581,0
2021-05-07,10:16:00,182637,422.3581,422.4800,422.3100,422.3199,0
2021-05-07,10:17:00,115294,422.3100,422.4200,422.2950,422.3750,0
2021-05-07,10:18:00,176976,422.3800,422.4600,422.3300,422.3800,0
2021-05-07,10:19:00,147601,422.3700,422.4600,422.3600,422.4400,0
2021-05-07,10:20:00,176423,422.4450,422.5800,422.4350,422.5700,0
2021-05-07,10:21:00,181998,422.5800,422.5900,422.5300,422.5719,0
2021-05-07,10:22:00,298264,422.5700,422.6700,422.4800,422.5200,0
2021-05-07,10:23:00,175522,422.5100,422.6200,422.4650,422.4700,0
2021-05-07,10:24:00,300293,422.4700,422.5100,422.2900,422.3000,0
2021-05-07,10:25:00,327477,422.3000,422.3681,422.2100,422.2499,0
2021-05-07,10:26:00,103180,422.2450,422.3200,422.2400,422.2800,0
2021-05-07,10:27:00,155613,422.2800,422.3700,422.1400,422.1700,0
2021-05-07,10:28:00,136245,422.1799,422.2000,422.0900,422.1100,0
2021-05-07,10:29:00,113339,422.1050,422.1350,422.0600,422.1350,0
2021-05-07,10:30:00,128027,422.1400,422.2799,422.1400,422.2400,0
2021-05-07,10:31:00,78908,422.2450,422.3300,422.2150,422.2181,0
2021-05-07,10:32:00,96721,422.2101,422.3300,422.1900,422.2700,0
2021-05-07,10:33:00,109804,422.2700,422.3700,422.2400,422.3310,0
2021-05-07,10:34:00,134766,422.3400,422.4200,422.2800,422.4000,0
2021-05-07,10:35:00,72843,422.3900,422.4600,422.3500,422.4499,0
2021-05-07,10:36:00,60440,422.4500,422.4500,422.2875,422.3119,0
2021-05-07,10:37:00,87044,422.3219,422.3500,422.2500,422.3200,0
2021-05-07,10:38:00,162841,422.3199,422.3600,422.0700,422.1650,0
2021-05-07,10:39:00,86682,422.1700,422.2500,422.1100,422.1350,0
2021-05-07,10:40:00,85568,422.1300,422.2500,422.1000,422.2200,0
2021-05-07,10:41:00,84884,422.2200,422.2800,422.1600,422.1950,0
2021-05-07,10:42:00,109456,422.2000,422.2500,422.1400,422.2350,0
2021-05-07,10:43:00,103358,422.2309,422.2500,422.1100,422.1111,0
2021-05-07,10:44:00,85891,422.1100,422.2250,422.1000,422.1101,0
2021-05-07,10:45:00,112140,422.1300,422.2400,422.1300,422.1850,0
2021-05-07,10:46:00,89779,422.1900,422.2200,422.1000,422.1619,0
2021-05-07,10:47:00,180916,422.1500,422.1700,421.8800,421.9415,0
2021-05-07,10:48:00,155032,421.9500,421.9800,421.8100,421.8100,0
2021-05-07,10:49:00,144652,421.8100,421.9700,421.7700,421.9600,0
2021-05-07,10:50:00,76879,421.9600,422.0000,421.9300,421.9350,0
2021-05-07,10:51:00,91549,421.9400,421.9400,421.8309,421.9050,0
2021-05-07,10:52:00,93247,421.9000,422.0800,421.8800,422.0799,0
2021-05-07,10:53:00,75331,422.0789,422.1400,421.9800,422.0987,0
2021-05-07,10:54:00,63876,422.0901,422.0901,422.0000,422.0350,0
2021-05-07,10:55:00,48942,422.0350,422.0900,422.0200,422.0400,0
2021-05-07,10:56:00,62293,422.0300,422.0400,421.9200,421.9600,0
2021-05-07,10:57:00,79273,421.9600,421.9700,421.8600,421.8950,0
2021-05-07,10:58:00,46292,421.9099,422.0900,421.9050,422.0750,0
2021-05-07,10:59:00,140598,422.0700,422.1900,422.0600,422.1719,0
2021-05-07,11:00:00,111952,422.1700,422.3100,422.1650,422.3100,0
2021-05-07,11:01:00,94747,422.3100,422.3400,422.2200,422.2500,0
2021-05-07,11:02:00,54559,422.2600,422.3200,422.1700,422.1800,0
2021-05-07,11:03:00,51481,422.1900,422.2400,422.1200,422.2281,0
2021-05-07,11:04:00,59007,422.2200,422.3000,422.2000,422.2900,0
2021-05-07,11:05:00,62876,422.2900,422.3100,422.1700,422.1850,0
2021-05-07,11:06:00,50365,422.1900,422.2900,422.1900,422.2700,0
2021-05-07,11:07:00,34185,422.2789,422.2950,422.1900,422.2000,0
2021-05-07,11:08:00,48390,422.2000,422.2100,422.1200,422.1200,0
2021-05-07,11:09:00,61965,422.1200,422.2450,422.0900,422.2000,0
2021-05-07,11:10:00,71802,422.1930,422.3200,422.1800,422.2401,0
2021-05-07,11:11:00,69665,422.2400,422.3650,422.2300,422.3400,0
2021-05-07,11:12:00,61098,422.3450,422.3999,422.3000,422.3990,0
2021-05-07,11:13:00,85345,422.3900,422.5300,422.3800,422.5219,0
2021-05-07,11:14:00,115263,422.5250,422.5999,422.5000,422.5600,0
2021-05-07,11:15:00,108100,422.5700,422.5700,422.4100,422.4299,0
2021-05-07,11:16:00,100003,422.4200,422.4250,422.3200,422.4100,0
2021-05-07,11:17:00,75233,422.4100,422.4711,422.3900,422.3900,0
2021-05-07,11:18:00,83132,422.3800,422.4200,422.3400,422.3600,0
2021-05-07,11:19:00,68722,422.3600,422.3600,422.2750,422.3300,0
2021-05-07,11:20:00,37170,422.3350,422.3800,422.2701,422.2701,0
2021-05-07,11:21:00,59043,422.2700,422.3600,422.2600,422.3560,0
2021-05-07,11:22:00,37159,422.3600,422.3895,422.3200,422.3895,0
2021-05-07,11:23:00,48618,422.3800,422.3800,422.2301,422.2819,0
2021-05-07,11:24:00,51304,422.2819,422.3500,422.2800,422.2986,0
2021-05-07,11:25:00,90918,422.2900,422.2900,422.0800,422.1100,0
2021-05-07,11:26:00,116310,422.1200,422.2000,422.0500,422.1899,0
2021-05-07,11:27:00,77022,422.1850,422.2800,422.1850,422.2700,0
2021-05-07,11:28:00,99702,422.2700,422.3350,422.2700,422.3050,0
2021-05-07,11:29:00,75520,422.3050,422.3600,422.2300,422.3300,0
2021-05-07,11:30:00,74682,422.3400,422.4700,422.3200,422.4300,0
2021-05-07,11:31:00,68991,422.4301,422.4400,422.3600,422.3900,0
2021-05-07,11:32:00,101501,422.3900,422.5419,422.3450,422.5295,0
2021-05-07,11:33:00,94816,422.5300,422.6000,422.5100,422.5900,0
2021-05-07,11:34:00,125860,422.5800,422.6100,422.4800,422.5350,0
2021-05-07,11:35:00,67917,422.5300,422.5900,422.4800,422.5899,0
2021-05-07,11:36:00,172495,422.5899,422.6300,422.4214,422.4550,0
2021-05-07,11:37:00,65758,422.4500,422.4900,422.3000,422.3781,0
2021-05-07,11:38:00,69912,422.3800,422.4800,422.3782,422.4500,0
2021-05-07,11:39:00,111261,422.4500,422.5200,422.4250,422.4250,0
2021-05-07,11:40:00,164017,422.4300,422.5100,422.3800,422.4900,0
2021-05-07,11:41:00,84962,422.4950,422.5000,422.4600,422.4650,0
2021-05-07,11:42:00,63414,422.4650,422.6000,422.4650,422.5719,0
2021-05-07,11:43:00,75178,422.5700,422.6000,422.5200,422.5950,0
2021-05-07,11:44:00,173138,422.5900,422.8101,422.5800,422.8101,0
2021-05-07,11:45:00,231555,422.8100,422.8150,422.4700,422.4901,0
2021-05-07,11:46:00,135608,422.4900,422.5700,422.4500,422.5350,0
2021-05-07,11:47:00,146657,422.5300,422.5301,422.3200,422.3550,0
2021-05-07,11:48:00,81697,422.3600,422.4500,422.3300,422.3800,0
2021-05-07,11:49:00,67893,422.3757,422.4100,422.2900,422.3541,0
2021-05-07,11:50:00,43306,422.3550,422.4750,422.3450,422.4550,0
2021-05-07,11:51:00,102737,422.4550,422.4700,422.3101,422.4400,0
2021-05-07,11:52:00,44279,422.4310,422.4700,422.3800,422.3900,0
2021-05-07,11:53:00,53327,422.3800,422.4479,422.3700,422.3950,0
2021-05-07,11:54:00,92712,422.4000,422.4550,422.3700,422.4300,0
2021-05-07,11:55:00,67012,422.4400,422.4700,422.3899,422.4199,0
2021-05-07,11:56:00,40432,422.4150,422.4600,422.4150,422.4300,0
2021-05-07,11:57:00,34417,422.4400,422.4800,422.4100,422.4650,0
2021-05-07,11:58:00,43608,422.4600,422.5500,422.4200,422.5481,0
2021-05-07,11:59:00,45133,422.5500,422.5700,422.5100,422.5350,0
2021-05-07,12:00:00,86225,422.5400,422.5700,422.3900,422.5000,0
2021-05-07,12:01:00,63399,422.5000,422.5300,422.4000,422.4650,0
2021-05-07,12:02:00,39645,422.4611,422.4700,422.3800,422.4319,0
2021-05-07,12:03:00,78714,422.4350,422.4750,422.3400,422.4000,0
2021-05-07,12:04:00,44511,422.4000,422.4502,422.3900,422.4250,0
2021-05-07,12:05:00,442312,422.4299,422.4299,422.1700,422.3500,0
2021-05-07,12:06:00,64178,422.3500,422.3700,422.3101,422.3600,0
2021-05-07,12:07:00,62928,422.3700,422.4950,422.3600,422.4800,0
2021-05-07,12:08:00,38780,422.4850,422.5300,422.4450,422.4450,0
2021-05-07,12:09:00,38621,422.4500,422.4600,422.4200,422.4481,0
2021-05-07,12:10:00,38354,422.4499,422.4600,422.3200,422.3700,0
2021-05-07,12:11:00,47764,422.3743,422.3743,422.3000,422.3150,0
2021-05-07,12:12:00,245141,422.3000,422.3200,422.0800,422.1250,0
2021-05-07,12:13:00,141048,422.1300,422.1700,422.0600,422.0950,0
2021-05-07,12:14:00,62275,422.0950,422.1500,422.0600,422.0970,0
2021-05-07,12:15:00,44096,422.1050,422.1800,422.0800,422.1700,0
2021-05-07,12:16:00,47668,422.1800,422.2600,422.1700,422.2550,0
2021-05-07,12:17:00,57173,422.2550,422.2900,422.2410,422.2700,0
2021-05-07,12:18:00,26129,422.2600,422.2600,422.2300,422.2350,0
2021-05-07,12:19:00,41111,422.2300,422.2550,422.1800,422.2100,0
2021-05-07,12:20:00,20512,422.2100,422.2200,422.1700,422.1700,0
2021-05-07,12:21:00,54294,422.1700,422.2400,422.1600,422.2381,0
2021-05-07,12:22:00,42386,422.2350,422.2600,422.2000,422.2550,0
2021-05-07,12:23:00,46077,422.2550,422.3200,422.2119,422.2300,0
2021-05-07,12:24:00,32079,422.2300,422.2500,422.1800,422.1850,0
2021-05-07,12:25:00,65926,422.1850,422.1950,422.0550,422.0750,0
2021-05-07,12:26:00,37253,422.0800,422.1900,422.0800,422.1600,0
2021-05-07,12:27:00,56503,422.1600,422.1600,422.0500,422.1299,0
2021-05-07,12:28:00,88078,422.1250,422.1250,421.9699,421.9700,0
2021-05-07,12:29:00,48889,421.9800,422.0500,421.9686,422.0299,0
2021-05-07,12:30:00,41053,422.0300,422.0450,421.9600,421.9850,0
2021-05-07,12:31:00,50409,421.9900,422.0360,421.9700,421.9822,0
2021-05-07,12:32:00,145718,421.9800,422.0000,421.8800,421.8900,0
2021-05-07,12:33:00,91317,421.8901,421.9400,421.8800,421.9100,0
2021-05-07,12:34:00,62026,421.9150,421.9900,421.9100,421.9500,0
2021-05-07,12:35:00,112353,421.9500,421.9550,421.8100,421.8250,0
2021-05-07,12:36:00,126008,421.8250,421.8500,421.7300,421.8381,0
2021-05-07,12:37:00,93623,421.8350,421.8500,421.7400,421.7800,0
2021-05-07,12:38:00,45958,421.7700,421.8000,421.7400,421.7400,0
2021-05-07,12:39:00,103987,421.7300,421.7500,421.6600,421.7401,0
2021-05-07,12:40:00,89878,421.7400,421.7700,421.7000,421.7050,0
2021-05-07,12:41:00,67668,421.7100,421.7900,421.6600,421.7600,0
2021-05-07,12:42:00,101535,421.7581,421.7600,421.6400,421.7219,0
2021-05-07,12:43:00,68809,421.7300,421.7700,421.6700,421.7199,0
2021-05-07,12:44:00,113510,421.7300,421.8700,421.6900,421.8600,0
2021-05-07,12:45:00,130942,421.8700,421.9100,421.8050,421.8550,0
2021-05-07,12:46:00,74087,421.8500,421.9300,421.7901,421.9150,0
2021-05-07,12:47:00,60191,421.9190,421.9500,421.8600,421.9000,0
2021-05-07,12:48:00,66140,421.9000,421.9500,421.8900,421.9300,0
2021-05-07,12:49:00,47235,421.9300,421.9300,421.8600,421.8700,0
2021-05-07,12:50:00,31981,421.8600,421.9100,421.8500,421.9100,0
2021-05-07,12:51:00,50208,421.9200,421.9700,421.9200,421.9600,0
2021-05-07,12:52:00,35719,421.9500,421.9700,421.9001,421.9100,0
2021-05-07,12:53:00,42179,421.9150,421.9500,421.8800,421.9400,0
2021-05-07,12:54:00,50003,421.9358,421.9499,421.7900,421.9001,0
2021-05-07,12:55:00,77920,421.9050,422.0700,421.8800,422.0399,0
2021-05-07,12:56:00,53045,422.0400,422.1300,421.9900,422.1200,0
2021-05-07,12:57:00,108192,422.1200,422.2100,422.1000,422.2050,0
2021-05-07,12:58:00,103547,422.2019,422.2600,422.1500,422.1700,0
2021-05-07,12:59:00,62827,422.1600,422.1601,422.0600,422.1050,0
2021-05-07,13:00:00,75167,422.1100,422.1450,422.0400,422.0557,0
2021-05-07,13:01:00,52335,422.0600,422.1500,422.0300,422.0900,0
2021-05-07,13:02:00,65386,422.0900,422.1300,422.0500,422.1250,0
2021-05-07,13:03:00,39222,422.1219,422.1300,422.0900,422.1100,0
2021-05-07,13:04:00,37458,422.1100,422.1300,422.0898,422.1050,0
2021-05-07,13:05:00,38478,422.1030,422.1050,422.0000,422.0001,0
2021-05-07,13:06:00,117539,422.0100,422.0300,421.7300,421.7500,0
2021-05-07,13:07:00,118172,421.7400,421.9200,421.6800,421.8827,0
2021-05-07,13:08:00,49616,421.8881,421.8900,421.8200,421.8600,0
2021-05-07,13:09:00,38118,421.8500,421.9400,421.8500,421.9400,0
2021-05-07,13:10:00,51504,421.9400,422.0100,421.8900,421.8901,0
2021-05-07,13:11:00,50141,421.8919,421.9200,421.8400,421.8550,0
2021-05-07,13:12:00,39390,421.8579,421.9300,421.8100,421.9200,0
2021-05-07,13:13:00,70770,421.9300,421.9600,421.8000,421.8119,0
2021-05-07,13:14:00,39913,421.8150,421.8600,421.7500,421.7833,0
2021-05-07,13:15:00,245910,421.7800,421.7900,421.5700,421.5850,0
2021-05-07,13:16:00,86176,421.5800,421.7288,421.5500,421.6950,0
2021-05-07,13:17:00,59988,421.6999,421.7200,421.5910,421.6000,0
